Status Toko,Kategori Utama,Sub Kategori,Jenis Produk,Persentase Biaya,,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Tubuh, Tanning Oil & Self Tanners,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Tubuh, Perawatan Payudara,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Tubuh, Perawatan Tubuh Lainnya,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Tubuh, Sun Care Lainnya,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah,Pembersih Wajah,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Toner,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Pelembab Wajah,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Minyak Wajah,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Facial Mist,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Serum & Essence Wajah,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Scrub & Peel Wajah,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Masker Wajah,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Sunscreen Wajah,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Perawatan Wajah After Sun,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Kertas Minyak,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Treatment Jerawat,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Perawatan Wajah Lainnya,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Cream Mata,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Masker Mata,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Serum Alis & Bulu Mata,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Treatment Mata Lainnya,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Pelembab Bibir,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Scrub & Exfoliator Bibir,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Masker Bibir,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan Wajah, Treatment Bibir Lainnya,"8,25",,,,,,,,,,,,,,,
Star/Star+,Perawatan & Kecantikan,Perawatan & Kecantikan Lainnya,Perawatan & Kecantikan Lainnya,"8,25",,,,,,,,,,,,,,,
Star/Star+,Audio,Media Player,MP3 & MP4 Player,"9,5",,,,,,,,,,,,,,,
Star/Star+,Audio,Media Player, CD,"9,5",,,,,,,,,,,,,,,
Star/Star+,Audio,Media Player, DVD & Blu-ray Player,"9,5",,,,,,,,,,,,,,,
Star/Star+,Audio,Media Player, Voice Recorders,"9,5",,,,,,,,,,,,,,,
Star/Star+,Audio,Media Player, Radio & Pemutar Kaset,"9,5",,,,,,,,,,,,,,,
Star/Star+,Audio,Media Player, Media Player Lainnya,"9,5",,,,,,,,,,,,,,,
Star/Star+,Audio,Amplifier & Mixer,Amplifier & Mixer,9,,,,,,,,,,,,,,,
Star/Star+,Audio,Kabel & Konverter Audio & Video,Kabel & Konverter Audio & Video,9,,,,,,,,,,,,,,,
Star/Star+,Audio,Mikrofon & Aksesoris,Mikrofon & Aksesoris,9,,,,,,,,,,,,,,,
Star/Star+,Audio,Perangkat Audio & Speaker,Speaker,9,,,,,,,,,,,,,,,
Star/Star+,Audio,Perangkat Audio & Speaker, Home Theater & Karaoke,9,,,,,,,,,,,,,,,
Star/Star+,Audio,Perangkat Audio & Speaker, AV Receiver,9,,,,,,,,,,,,,,,
Star/Star+,Audio,Perangkat Audio & Speaker, Perangkat Audio & Speaker Lainnya,9,,,,,,,,,,,,,,,
Star/Star+,Audio,"Earphone, Headphone, & Headset","Earphone, Headphone, & Headset","6,75",,,,,,,,,,,,,,,
Star/Star+,Audio,Audio Lainnya,Audio Lainnya,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Kelistrikan,Stop Kontak & Sambungan Kabel,10,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Kelistrikan, Pengaman Stop Kontak,10,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Kelistrikan, Penghemat Listrik,10,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Kelistrikan, Bel,10,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Kelistrikan, Saklar,10,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Kelistrikan, Alarm,10,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Kelistrikan, Anti Petir,10,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Kelistrikan, Kelistrikan Lainnya,10,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Baterai,Baterai,"9,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Besar,Water Heater,"9,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Kecil,Foot Bath & Spa,"9,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Besar,Pengering Sepatu,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Besar,Penghangat Ruangan,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Besar,Peralatan Listrik Besar Lainnya,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Kecil,Flosser Elektrik,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Kecil, Telepon Kabel,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Kecil, Telepon Wireless,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Kecil, Mesin Fax,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Kecil, Telepon Lainnya,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Kecil, Perlengkapan Listrik Kecil Lainnya,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Remot Kontrol,Remot Kontrol,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Rokok Elektronik & Shisha,"Pods, Mods, & Hookah",9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Rokok Elektronik & Shisha, Liquid & Perasa Rokok Elektronik/Shisha,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Rokok Elektronik & Shisha, Aksesoris Rokok Elektronik/Shisha,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Rokok Elektronik & Shisha, Perlengkapan Rokok Elektronik/Shisha,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Rokok Elektronik & Shisha, Rokok Elektronik Lainnya,9,,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Besar,Mesin Cuci,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Besar, Pengering Pakaian,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Besar, Mesin Cuci & Pengering Lainnya,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Besar, AC,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Besar, AC Portable,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Besar, Kipas Angin,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Besar, Pendingin Ruangan Lainnya,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Kecil,Mesin Jahit & Aksesoris,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Kecil, Setrika & Mesin Uap,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Kecil, Purifier,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Kecil, Dehumidifier,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Kecil, Purifier & Humidifier Lainnya,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Peralatan Listrik Kecil, Penyedot Debu & Peralatan Perawatan Lantai,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur,Dispenser & Filter Air,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Kompor & Regulator Gas,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Pemanas Air,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Kulkas Wine,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Juicer,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Blender & Mesin Kacang Kedelai,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Mesin Kopi & Aksesoris,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Mixer,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Dishwashers,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Air Fryer,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Deep Fryer,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Microwave,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Oven,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Pemanggang Roti,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Food Processor & Penggiling Daging,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Alat Masak Serbaguna,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Panci Presto,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Slow Cooker & Mesin Sous Vide,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Penanak Nasi,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Pembuat Waffle & Crepe,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Perebus Telur,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Pembuat Roti,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Pembuat Takoyaki,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Pembuat Dessert,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Pembuat Soda,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Peralatan Masak Khusus Lainnya,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Kulkas,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Freezer,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Penghisap Asap Dapur,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Perangkat Dapur, Perangkat Dapur Lainnya,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,TV & Aksesoris,TV,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,TV & Aksesoris, Antena TV,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,TV & Aksesoris, TV Box & Receiver TV,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,TV & Aksesoris, Bracket TV,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,TV & Aksesoris, TV & Aksesoris Lainnya,"6,5",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Proyektor & Aksesoris,Proyektor & Layar Proyektor,"5,25",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Proyektor & Aksesoris, Pointer,"5,25",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Proyektor & Aksesoris, Proyektor & Aksesoris Lainnya,"5,25",,,,,,,,,,,,,,,
Star/Star+,Elektronik,Elektronik Lainnya,Elektronik Lainnya,9,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Konsol Game,Playstation,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Konsol Game, Xbox,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Konsol Game, Wii,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Konsol Game, Nintendo 3DS & DS,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Konsol Game, Gameboy,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Konsol Game, Switch,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Konsol Game, PS Vita,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Konsol Game, PSP,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Konsol Game, Konsol Game Lainnya,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Video Game,Playstation,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Video Game, Xbox,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Video Game, Wii,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Video Game, Nintendo 3DS & DS,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Video Game, Gameboy,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Video Game, Switch,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Video Game, PS Vita,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Video Game, PSP,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Video Game, Game PC,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Video Game, Video Game Lainnya,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris Konsol,Aksesoris Konsol,9,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Gaming & Konsol Lainnya,Gaming & Konsol Lainnya,9,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris,Tongsis,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Tomsis,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Flash & Lampu Selfie Handphone,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Aksesoris Selfie Lainnya,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Lensa Tambahan Handphone,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Lazypod,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Phone Holder,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Tali & Gantungan Handphone,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Pouch Handphone,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Aksesoris Lainnya,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Casing,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Penggulung & Pengikat Kabel,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Travel Adaptor,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Kabel & Adaptor Handphone,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Charger,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Charger Docking,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Kabel,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Charger & Adaptor Lainnya,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Casing & Skin Tablet,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Casing & Skin Handphone,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Pelindung Layar Handphone,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Casing & Skin Lainnya,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Casing & Skin Earphone,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Perangkat Wearable,Perangkat VR,10,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris,Aksesoris Perangkat Wearable,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Kipas USB,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Stylus,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Baterai,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Powerbank,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Powercase,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris, Powerbank & Baterai Lainnya,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Perangkat Wearable,Smartwatch & Fitness Tracker,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Perangkat Wearable, Pelacak GPS,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Perangkat Wearable, Perangkat Wearable Lainnya,"9,5",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris,"Alat Casting, Kartu Memori",9,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Kartu Perdana,Kartu Perdana,9,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Walkie Talkie,Walkie Talkie,9,,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Aksesoris,"Modem, USB & Lampu Handphone","6,75",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Handphone,Handphone,"5,25",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Tablet,Tablet,"5,25",,,,,,,,,,,,,,,
Star/Star+,Gaming & Konsol,Handphone & Aksesoris Lainnya,Handphone & Aksesoris Lainnya,10,,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Kamera,Lighting & Perlengkapan Studio Foto,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Kamera, Roll Film & Kertas Foto,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Kamera, Printer Foto,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Kamera, Charger Baterai,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Kamera, Baterai & Battery Grip,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Kamera," Tripod, Monopod & Aksesoris","9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Kamera, Aksesoris Kamera Lainnya,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Kamera, Gimbal & Stabilizer,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera Keamanan,Kamera CCTV,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera Keamanan, DVR,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera Keamanan, Kamera Dummy,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera Keamanan, Kamera Pengintai,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera Keamanan, Kamera Keamanan Lainnya,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Perawatan Kamera,Dry Box & Cabinet,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Perawatan Kamera, Cleaning Kit,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Perawatan Kamera, Silica Gel,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Perawatan Kamera, Blower,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Perawatan Kamera, Lenspen & Brush,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Perawatan Kamera, Perawatan Kamera Lainnya,"9,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Drone,Aksesoris Drone,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Kamera,Flash,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Kamera, Flash Trigger,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Kamera, Flash Diffuser,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Kamera, Aksesoris Flash Lainnya,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Kamera, Tas & Casing Kamera,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Lensa,Mount & Adaptor Lensa,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Lensa, Cap Lensa,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Lensa, Filter Lensa,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Lensa, Hood Lensa,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Lensa, Aksesoris Lensa Lainnya,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Aksesoris Lensa,Drone,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera,Kamera Pocket,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera, Kamera Mirrorless,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera, Kamera Action,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera, Camcorder,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera, Kamera Instan,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera, Kamera Analog,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera, DSLR,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera, Kamera Lainnya,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Lensa,Lensa,"6,5",,,,,,,,,,,,,,,
Star/Star+,Kamera & Drone,Kamera & Drone Lainnya,Kamera & Drone Lainnya,"9,5",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Aksesoris Desktop & Laptop,USB HUB & Card Reader,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Aksesoris Desktop & Laptop, Webcam,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Aksesoris Desktop & Laptop, Pelindung Laptop & Skin Laptop,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Aksesoris Desktop & Laptop, Cooling Pad,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Aksesoris Desktop & Laptop, Meja & Stand Laptop,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Aksesoris Desktop & Laptop, Pelindung Keyboard & Trackpad,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Aksesoris Desktop & Laptop, Baterai Laptop,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Aksesoris Desktop & Laptop, Charger & Adaptor Laptop,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Aksesoris Desktop & Laptop, Perangkat Video Conference,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Aksesoris Desktop & Laptop, Aksesoris Desktop & Laptop Lainnya,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Aksesoris Desktop & Laptop, Mouse Pad,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Keyboard & Mouse,Mouse,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Keyboard & Mouse, Keyboard,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Keyboard & Mouse, Drawing Tablet,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Keyboard & Mouse, Keyboard & Mouse Lainnya,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Komponen Network,Modem & Router Wireless,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Komponen Network, Repeater,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Komponen Network, Wireless Adapter & Kartu Network,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Komponen Network, Powerline Adapter,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Komponen Network, Switch Internet & PoE,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Komponen Network, Kabel Network & Konektor,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Komponen Network, KVM Switch,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Komponen Network, Print Server,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Komponen Network, Komponen Network Lainnya,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Software,Software,"6,75",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Komponen Desktop & Laptop,Sound Card,"6,5",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Desktop,PC Desktop,"5,25",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Desktop, PC Mini,"5,25",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Desktop, Server PC,"5,25",,,,,,,,,,,,,,,
Star/Star+,Komputer & Aksesoris,Desktop, All-in-One Desktop,"5,25",,,,,,,,,,,,,,,
